video_id,frames,mean,sign
08005.mp4,62,199.92347256552102,brush
65265.mp4,71,93.2772707437771,brush
08012.mp4,86,65.4887092619509,brush
08006.mp4,56,199.70176471748738,brush
08001.mp4,117,110.59227291444088,brush
08000.mp4,86,67.47735828488372,brush
65264.mp4,73,93.19907419113066,brush
08002.mp4,64,135.10262420654297,brush
66570.mp4,62,77.92317697811896,stress
55179.mp4,89,118.19899216555477,stress
55182.mp4,49,208.96603129822532,stress
55184.mp4,99,66.02177577861953,stress
55181.mp4,60,207.09228668883395,stress
55178.mp4,38,26.530985915671703,stress
55177.mp4,46,35.98459036793814,stress
55176.mp4,38,56.17367825850796,stress
20457.mp4,91,107.95085876688415,explode
20459.mp4,47,199.9444323881173,explode
20456.mp4,77,116.10088017451298,explode
65662.mp4,61,76.43158398802642,explode
08691.mp4,101,105.9907419941213,call
08707.mp4,35,211.72920549513208,call
08692.mp4,61,125.07058737832992,call
65290.mp4,56,93.0018656123458,call
08713.mp4,88,65.32655606849748,call
08701.mp4,41,207.1798299153646,call
08694.mp4,74,118.65956111873592,call
08690.mp4,31,22.5794405397501,call
08702.mp4,32,205.43516288097993,call
08689.mp4,35,56.49538303295856,call
08706.mp4,35,209.22269773794935,call
65556.mp4,50,89.3109268292683,call
56111.mp4,81,66.33137225651578,surprise
56107.mp4,77,112.6180987892316,surprise
56105.mp4,41,26.5326377714732,surprise
56106.mp4,57,23.43402581492311,surprise
56108.mp4,34,198.4841223651445,surprise
66583.mp4,62,97.88412155517044,surprise
27942.mp4,37,207.6934497974537,hop
27940.mp4,73,111.27620531892123,hop
27943.mp4,42,218.06590246775792,hop
27945.mp4,84,65.48389831349206,hop
44865.mp4,84,209.3118977646698,project
44863.mp4,95,116.92350695586623,project
44868.mp4,93,65.9315029495221,project
44860.mp4,86,95.85553067466086,project
66338.mp4,64,78.83481287594759,project
44862.mp4,42,22.652152433311286,project
44869.mp4,93,66.4302903972521,project
29384.mp4,87,66.95663311681832,independent
29388.mp4,42,210.57296164604108,independent
65932.mp4,54,90.80988290119387,independent
29391.mp4,84,65.8311207010582,independent
29383.mp4,100,125.71750533854167,independent
29385.mp4,27,59.76578744784522,independent
29386.mp4,66,110.91330778488005,independent
62777.mp4,64,137.0269196065267,we
62774.mp4,84,94.92981538318452,we
62775.mp4,48,23.36498734085648,we
69527.mp4,76,88.57207421018366,we
66755.mp4,43,68.37135085312198,we
62778.mp4,47,208.10155058067656,we
62780.mp4,70,65.23497380952381,we
62776.mp4,69,119.72149843372584,we
49338.mp4,83,65.19277915829987,saturday
49330.mp4,86,122.6745760280402,saturday
49329.mp4,61,23.578140732518722,saturday
66428.mp4,45,72.30683952244928,saturday
49334.mp4,63,206.96964503876396,saturday
49328.mp4,77,67.50101218659812,saturday
49335.mp4,74,208.42464440441083,saturday
43371.mp4,56,216.98488685567543,pneumonia
43367.mp4,41,54.21860354797124,pneumonia
43370.mp4,62,174.27292023689517,pneumonia
43369.mp4,67,117.21121511582712,pneumonia
43373.mp4,103,65.24611299892125,pneumonia
43368.mp4,39,19.473057657684393,pneumonia
40636.mp4,34,59.211135167029774,overwhelm
40639.mp4,31,216.43560171184288,overwhelm
40637.mp4,34,37.26351548316086,overwhelm
40640.mp4,44,214.45386399805346,overwhelm
40638.mp4,103,119.04761092991505,overwhelm
40635.mp4,76,99.3098456345943,overwhelm
40642.mp4,84,65.15154828042328,overwhelm
66255.mp4,66,73.74054241325582,overwhelm
33651.mp4,137,101.51250722323601,local
33658.mp4,88,67.05099439709596,local
33653.mp4,122,114.5641031367401,local
33652.mp4,33,25.889974484427608,local
66422.mp4,47,78.62922279765495,salt
69451.mp4,81,77.4024550968793,salt
49134.mp4,40,210.2312885802469,salt
49130.mp4,71,64.89655644806338,salt
49129.mp4,77,95.41997666396104,salt
49131.mp4,67,28.36777034033579,salt
49140.mp4,84,65.66854985119048,salt
49132.mp4,87,116.86366794630028,salt
12231.mp4,94,68.09540728427896,complex
12223.mp4,140,132.4693175843254,complex
65388.mp4,79,101.77854948766303,complex
65389.mp4,77,102.01987897978752,complex
12225.mp4,34,52.63475142690178,complex
12228.mp4,43,203.57193924300043,complex
12226.mp4,82,111.17414832634654,complex
44182.mp4,93,65.62754887246118,precipitation
44180.mp4,42,190.94887468097104,precipitation
44176.mp4,149,133.68514832680836,precipitation
44178.mp4,81,199.72634706850405,precipitation
44179.mp4,108,201.19979831486992,precipitation
44177.mp4,78,118.24052417200855,precipitation
37001.mp4,97,65.18873478665522,motorcycle
36994.mp4,48,30.72487573945473,motorcycle
36995.mp4,39,38.674456537868,motorcycle
36996.mp4,74,115.133998803491,motorcycle
36992.mp4,73,131.2410111658105,motorcycle
36993.mp4,81,84.79996133871917,motorcycle
36998.mp4,33,205.72424826855587,motorcycle
19394.mp4,56,66.01914126441592,envelope
19393.mp4,64,98.06701680501303,envelope
19395.mp4,74,113.16389490076014,envelope
19396.mp4,89,48.59447750858302,envelope
19397.mp4,54,218.2008142039609,envelope
38525.mp4,65,83.91103259859759,no
38534.mp4,53,208.1763746260264,no
38533.mp4,54,202.62613898169985,no
38524.mp4,80,133.04437141927085,no
38529.mp4,107,121.17032047069704,no
38527.mp4,46,27.67714611010467,no
66183.mp4,68,87.32788961621233,no
38530.mp4,53,117.65137904137185,no
38544.mp4,83,67.70483609437751,no
69411.mp4,67,84.68676186126659,no
38532.mp4,45,205.96351001880788,no
37062.mp4,79,132.20662150580168,mouth
37068.mp4,74,65.43064433183183,mouth
37063.mp4,84,117.477451171875,mouth
66149.mp4,72,70.71446826018091,mouth
37065.mp4,51,207.45746455439814,mouth
56298.mp4,121,117.69014010847107,sweetheart
56296.mp4,96,66.48178469057436,sweetheart
56297.mp4,65,21.72834578659188,sweetheart
56295.mp4,68,101.12299594056373,sweetheart
56305.mp4,85,67.93846029411765,sweetheart
56300.mp4,60,204.7018452923925,sweetheart
14432.mp4,100,104.454087109375,customer
14438.mp4,86,65.52947012273901,customer
14433.mp4,24,55.741658950617285,customer
14437.mp4,42,209.56079418041088,customer
57670.mp4,103,91.21979002326051,that
57677.mp4,34,204.6726565890842,that
57671.mp4,60,66.70890071614583,that
66599.mp4,64,83.16527074664222,that
47984.mp4,49,48.30301543013039,r
47983.mp4,103,117.50633751137742,r
66056.mp4,48,92.60148705298286,r
47987.mp4,71,65.25561878912363,r
47985.mp4,30,205.29178180459104,r
28377.mp4,85,68.159810546875,hungry
28376.mp4,95,122.37149794407895,hungry
28378.mp4,36,19.8840340470679,hungry
28379.mp4,83,111.63457105766817,hungry
28381.mp4,31,207.1868932341555,hungry
28385.mp4,74,64.9768054147898,hungry
50550.mp4,59,58.577103048493406,service
50548.mp4,77,90.56415246212121,service
50547.mp4,123,130.53922354900632,service
50553.mp4,41,204.96366159539474,service
50549.mp4,66,65.58097477049137,service
50551.mp4,78,120.16692203358707,service
50555.mp4,84,65.4751732390873,service
34823.mp4,71,109.20982376026996,many
34839.mp4,86,66.9494949127907,many
34830.mp4,32,211.81735599756544,many
34832.mp4,42,209.1055203569614,many
34824.mp4,67,66.83535538453566,many
34825.mp4,42,24.54778615979571,many
69396.mp4,89,76.65742794651217,many
34827.mp4,81,111.46155932516719,many
34826.mp4,35,25.85857924107143,many
34831.mp4,49,207.44074066211252,many
15564.mp4,88,65.8415518465909,deodorant
15561.mp4,50,216.3101150173611,deodorant
15557.mp4,76,94.14994534676535,deodorant
15559.mp4,95,109.26861852384869,deodorant
65462.mp4,81,79.77430372445616,deodorant
15558.mp4,50,54.80450474537037,deodorant
15560.mp4,24,94.27587076822917,deodorant
21841.mp4,44,211.17901878485375,finance
21839.mp4,35,25.093868372464726,finance
21838.mp4,85,91.86887224264706,finance
21843.mp4,77,67.0436093975469,finance
38287.mp4,29,206.86817375062003,nice
38284.mp4,58,28.200868404773306,nice
38293.mp4,94,68.97123245419621,nice
38283.mp4,64,66.99923823038738,nice
38282.mp4,83,96.90454568273093,nice
38285.mp4,96,116.28880988226996,nice
65340.mp4,59,93.35036870272505,cheap
10135.mp4,56,100.31884719122024,cheap
10138.mp4,81,112.99791803305041,cheap
10141.mp4,33,210.0452608133587,cheap
10137.mp4,34,52.041391952614376,cheap
10136.mp4,80,67.31696630859375,cheap
10144.mp4,99,65.87919444444445,cheap
04972.mp4,154,116.51746856821563,bank
04974.mp4,48,205.3327919529403,bank
04971.mp4,39,22.37384802103118,bank
65657.mp4,48,101.37846773030653,exercise
20235.mp4,98,64.86050878684807,exercise
20227.mp4,77,112.91325964725378,exercise
20229.mp4,69,199.36291794067856,exercise
20226.mp4,75,65.92825708912036,exercise
29564.mp4,33,58.88756799768519,infection
29565.mp4,70,109.91959807477679,infection
29562.mp4,104,93.9036346905048,infection
29563.mp4,28,54.288415109678134,infection
65938.mp4,46,92.80383909890803,infection
29566.mp4,68,203.77032021964828,infection
17979.mp4,106,65.20308670728511,dull
17975.mp4,47,205.02701744288447,dull
17969.mp4,74,112.40962415540541,dull
17968.mp4,79,97.40249637394514,dull
17976.mp4,32,207.57136264766922,dull
17974.mp4,50,202.05308965989101,dull
66307.mp4,65,78.04588623802039,policy
43561.mp4,81,65.90436209705075,policy
43557.mp4,58,207.97368833505928,policy
43553.mp4,88,97.0515508108428,policy
43555.mp4,127,114.39506630885006,policy
43554.mp4,35,26.1931654954806,policy
54081.mp4,86,202.1429847069036,spray
54076.mp4,35,27.03863033234127,spray
54082.mp4,85,205.50128356825948,spray
54080.mp4,70,203.82958771616285,spray
54087.mp4,97,66.65742987542956,spray
54077.mp4,83,121.3229267068273,spray
54083.mp4,53,208.14224444841594,spray
54074.mp4,65,73.5661638621795,spray
20364.mp4,69,65.64890373389694,expensive
20363.mp4,87,98.84427876556514,expensive
20373.mp4,85,65.06463406862746,expensive
20369.mp4,49,200.8791918342496,expensive
20365.mp4,40,37.49185100790895,expensive
20367.mp4,86,113.9903300629845,expensive
20366.mp4,31,28.23122840361783,expensive
20370.mp4,35,208.2840892650463,expensive
54600.mp4,90,68.4745079861111,steal
54593.mp4,67,115.84755538712686,steal
54592.mp4,33,28.295455992213803,steal
54591.mp4,38,39.687279572266895,steal
54588.mp4,108,138.93238558545525,steal
54589.mp4,54,66.00331175250771,steal
54597.mp4,51,205.67446361400462,steal
42410.mp4,96,64.35519165943288,philosophy
42407.mp4,36,202.08739702478215,philosophy
42400.mp4,52,57.294750517494656,philosophy
66287.mp4,66,78.08339388446096,philosophy
42401.mp4,44,57.48422757303942,philosophy
42403.mp4,75,124.43759869791667,philosophy
39380.mp4,71,45.419197598787164,odd
39379.mp4,76,115.17792673211349,odd
39385.mp4,86,65.48712213339793,odd
39381.mp4,46,92.35276551177536,odd
39378.mp4,160,99.58716072591146,odd
39382.mp4,47,205.4588622042181,odd
18245.mp4,41,207.35025363498264,earth
18248.mp4,98,66.19729198554421,earth
18243.mp4,69,110.80297082578502,earth
18241.mp4,157,134.8587871549894,earth
18242.mp4,73,55.74749367786022,earth
18246.mp4,48,208.3620899822695,earth
57605.mp4,114,129.72717253746345,than
66597.mp4,45,78.839734948363,than
57606.mp4,78,120.20356023804754,than
57610.mp4,72,64.8534950327932,than
62575.mp4,33,210.15362336472361,way
62571.mp4,32,26.204604733314042,way
62577.mp4,87,65.22854992816092,way
62572.mp4,61,117.73194175845286,way
62573.mp4,64,142.05039606730142,way
62570.mp4,82,95.07368346671748,way
54810.mp4,93,67.35912044504181,sting
54805.mp4,29,57.79281798770754,sting
54807.mp4,39,218.51249591939697,sting
27754.mp4,90,66.10987770061729,holy
27746.mp4,87,109.84455684267242,holy
27748.mp4,39,205.37829185322246,holy
27745.mp4,31,27.10539036053863,holy
27744.mp4,94,94.95903715093085,holy
27379.mp4,35,211.29471603094362,hide
27382.mp4,73,65.4974335521309,hide
27375.mp4,134,91.0710152363184,hide
27376.mp4,47,26.733400756419098,hide
27377.mp4,94,106.99762144697473,hide
40129.mp4,91,65.0353698489011,orange
66246.mp4,64,87.46393523143952,orange
40119.mp4,88,118.23779333866004,orange
40121.mp4,42,205.68000552238595,orange
40130.mp4,91,65.0353698489011,orange
40115.mp4,84,93.55084635416667,orange
69422.mp4,59,87.00912074432085,orange
40118.mp4,88,118.23779333866004,orange
40116.mp4,79,83.75105094730657,orange
40117.mp4,38,36.622465227014295,orange
56704.mp4,85,65.52551286764705,take
69500.mp4,91,73.02663105015644,take
56697.mp4,36,100.85776909722222,take
56695.mp4,32,97.11429443359376,take
56701.mp4,37,211.8657914777842,take
56700.mp4,30,210.18327446519797,take
56705.mp4,87,65.15461458333333,take
56692.mp4,90,124.66460083912037,take
56696.mp4,34,96.95011106004903,take
56694.mp4,73,122.05013034210901,take
56702.mp4,54,211.9968926589733,take
56699.mp4,34,204.04035234970723,take
56698.mp4,33,206.43641821864477,take
56693.mp4,77,67.29766920037427,take
37581.mp4,43,26.712033739771748,name
69405.mp4,74,88.51554172825169,name
37580.mp4,75,131.6904064236111,name
37590.mp4,72,66.13007190393519,name
37582.mp4,95,118.48150966282894,name
37585.mp4,54,209.63035164439202,name
65372.mp4,60,82.25463963963963,clown
11379.mp4,82,128.87043461001016,clown
11384.mp4,98,65.88327887613379,clown
11380.mp4,68,90.17407930261949,clown
11382.mp4,59,206.61955999810425,clown
65156.mp4,59,101.74222435281499,beard
05479.mp4,87,68.80255583492976,beard
05476.mp4,59,214.21988776390884,beard
05472.mp4,117,110.74576160746082,beard
05470.mp4,76,84.74107149026078,beard
05467.mp4,98,93.39888950892858,beard
05471.mp4,43,57.73127458369222,beard
05468.mp4,72,59.36146665219908,beard
05473.mp4,107,120.0893324389116,beard
19770.mp4,98,65.31041152919501,event
19760.mp4,57,96.15027480811403,event
65647.mp4,71,82.48076482958396,event
19761.mp4,58,97.07698186063219,event
19765.mp4,32,209.05857962149162,event
19766.mp4,47,209.23787199011173,event
19762.mp4,54,110.09251440731096,event
39070.mp4,32,211.81735599756544,numerous
39071.mp4,42,209.1055203569614,numerous
39073.mp4,86,65.41459213501292,numerous
39067.mp4,81,111.46155932516719,numerous
39072.mp4,95,68.5764952119883,numerous
46060.mp4,91,66.74993318833944,rake
66370.mp4,65,68.99263507175093,rake
46056.mp4,48,99.67507134331598,rake
46054.mp4,93,98.68515274977598,rake
46057.mp4,43,100.03326732073643,rake
46058.mp4,53,220.05416885045423,rake
46055.mp4,49,27.260522535981984,rake
16976.mp4,88,65.30912480271465,divorce
16965.mp4,109,119.47527833524465,divorce
16968.mp4,37,28.588199983838006,divorce
16971.mp4,64,132.51556681315105,divorce
16963.mp4,87,72.43090187978927,divorce
16972.mp4,38,209.26041904620493,divorce
16966.mp4,96,85.02486716616782,divorce
49890.mp4,86,65.71186381621447,sculpture
49887.mp4,46,27.140764213885536,sculpture
49889.mp4,57,205.87051853628574,sculpture
49886.mp4,89,118.8578755559457,sculpture
49888.mp4,66,117.42927744239267,sculpture
49885.mp4,94,93.1394486923759,sculpture
38702.mp4,42,53.92634300595238,northwest
38706.mp4,104,67.89066893696581,northwest
38704.mp4,47,208.49767810864532,northwest
38701.mp4,59,99.22149165783898,northwest
26089.mp4,99,66.94545184483727,habit
26082.mp4,79,82.24812615374472,habit
26083.mp4,88,107.89107296105587,habit
26086.mp4,37,213.34921201855067,habit
05989.mp4,41,209.86485504177958,berry
05987.mp4,54,73.25701630015432,berry
05992.mp4,103,66.4552144012945,berry
65176.mp4,44,69.94615250644215,berry
05988.mp4,36,27.238756148726853,berry
12408.mp4,98,67.88058570719954,concept
12403.mp4,80,114.79422981770833,concept
65392.mp4,81,104.32093653612962,concept
12402.mp4,38,26.936381921600876,concept
12405.mp4,64,129.87436492919923,concept
01642.mp4,106,91.57850149862422,aim
01653.mp4,76,66.58776398026316,aim
01652.mp4,91,66.70795737942613,aim
01643.mp4,136,108.11978934493719,aim
01646.mp4,48,206.60500317055752,aim
01734.mp4,96,65.40042849392361,airplane
01727.mp4,117,115.26723026286503,airplane
01729.mp4,38,202.44692582693713,airplane
65038.mp4,59,116.82246139794196,airplane
01724.mp4,101,101.22537257632013,airplane
01730.mp4,97,204.66345284758017,airplane
01726.mp4,48,62.73801258479617,airplane
23281.mp4,75,64.93897092592593,fox
23279.mp4,50,202.91777095088253,fox
65775.mp4,39,99.8075553977993,fox
23274.mp4,69,72.84763171799517,fox
23277.mp4,64,111.36840428670247,fox
23276.mp4,51,54.31993662627088,fox
23278.mp4,66,46.45013908617424,fox
23275.mp4,88,93.63276988636363,fox
03490.mp4,160,133.51598817274305,article
03493.mp4,38,216.2684838158471,article
03491.mp4,127,109.70030183727035,article
